Date,Location,Weather,Visibility_m,Traffic_Density_vehicles_per_min,Accident_Occurred,Severity
2024-01-13 08:00:00,Intersection B,Cloudy,164,8,0,Low
2024-01-13 09:00:00,Intersection B,Clear,98,53,0,Medium
2024-01-13 10:00:00,Highway 21,Fog,306,63,0,Medium
2024-01-13 11:00:00,Sector 16,Storm,129,66,0,Low
2024-01-13 12:00:00,Sector 16,Cloudy,50,76,0,Low
2024-01-13 13:00:00,Intersection B,Fog,225,7,0,High
2024-01-13 14:00:00,Bypass Road,Clear,193,41,0,High
2024-01-13 15:00:00,City Center,Clear,46,52,1,High
2024-01-13 16:00:00,Intersection B,Rain,98,31,0,Medium
2024-01-13 17:00:00,Sector 16,Storm,184,78,0,Medium
2024-01-13 18:00:00,Intersection B,Rain,168,37,1,High
2024-01-13 19:00:00,Sector 62,Storm,178,71,0,Medium
2024-01-13 20:00:00,Intersection A,Clear,221,32,0,Medium
2024-01-13 21:00:00,City Center,Storm,248,81,0,High
2024-01-13 22:00:00,Sector 16,Storm,165,93,0,Low
2024-01-13 23:00:00,Highway 21,Rain,57,51,0,Medium
2024-01-14 00:00:00,Intersection A,Fog,87,20,1,Low
2024-01-14 01:00:00,Highway 21,Clear,231,32,0,High
2024-01-14 02:00:00,Sector 16,Cloudy,52,21,0,High
2024-01-14 03:00:00,Bypass Road,Clear,37,62,0,Medium
2024-01-14 04:00:00,Intersection B,Fog,232,16,0,Medium
2024-01-14 05:00:00,Sector 16,Rain,170,65,0,Low
2024-01-14 06:00:00,Highway 21,Rain,216,18,0,High
2024-01-14 07:00:00,Sector 16,Rain,17,91,0,Medium
2024-01-14 08:00:00,Intersection A,Cloudy,132,14,1,Medium
2024-01-14 09:00:00,Bypass Road,Fog,84,6,0,High
2024-01-14 10:00:00,Intersection B,Rain,210,22,0,High
2024-01-14 11:00:00,Sector 62,Clear,212,13,0,High
2024-01-14 12:00:00,Sector 62,Rain,38,52,0,Low
2024-01-14 13:00:00,Sector 16,Rain,285,14,1,Medium
2024-01-14 14:00:00,Intersection A,Storm,125,42,0,Low
2024-01-14 15:00:00,Intersection B,Cloudy,50,45,0,Medium
2024-01-14 16:00:00,Sector 16,Rain,137,41,0,Low
2024-01-14 17:00:00,Bypass Road,Rain,77,79,1,High
2024-01-14 18:00:00,City Center,Storm,270,73,0,Medium
2024-01-14 19:00:00,Sector 62,Cloudy,130,66,0,Low
2024-01-14 20:00:00,Sector 62,Clear,47,17,0,Medium
2024-01-14 21:00:00,Highway 21,Fog,188,45,1,Low
2024-01-14 22:00:00,Sector 62,Storm,255,35,0,High
2024-01-14 23:00:00,City Center,Fog,187,84,0,High
2024-01-15 00:00:00,Intersection B,Cloudy,96,10,0,Low
2024-01-15 01:00:00,Highway 21,Cloudy,31,34,0,Medium
2024-01-15 02:00:00,Sector 62,Cloudy,96,54,1,Low
2024-01-15 03:00:00,Intersection B,Rain,98,49,0,Medium
2024-01-15 04:00:00,Intersection B,Cloudy,141,85,0,Medium
2024-01-15 05:00:00,Sector 62,Rain,98,87,1,High
2024-01-15 06:00:00,Sector 62,Rain,193,69,1,High
2024-01-15 07:00:00,City Center,Fog,122,50,0,Medium
2024-01-15 08:00:00,City Center,Fog,297,34,0,High
2024-01-15 09:00:00,Sector 16,Cloudy,105,29,0,Medium
2024-01-15 10:00:00,City Center,Clear,123,40,0,High
2024-01-15 11:00:00,Sector 16,Clear,17,73,0,Medium
2024-01-15 12:00:00,Intersection A,Cloudy,26,48,0,High
2024-01-15 13:00:00,Intersection B,Clear,292,82,0,High
2024-01-15 14:00:00,Intersection A,Storm,141,14,0,Low
2024-01-15 15:00:00,Sector 16,Cloudy,273,12,0,High
2024-01-15 16:00:00,Highway 21,Clear,139,11,0,High
2024-01-15 17:00:00,Intersection B,Rain,181,69,0,High
2024-01-15 18:00:00,Highway 21,Clear,176,71,0,Medium
2024-01-15 19:00:00,Intersection B,Cloudy,164,94,0,Low
2024-01-15 20:00:00,City Center,Fog,242,21,0,Medium
2024-01-15 21:00:00,Bypass Road,Fog,148,54,1,High
2024-01-15 22:00:00,Sector 62,Clear,202,44,0,Low
2024-01-15 23:00:00,Sector 62,Storm,149,92,0,Low
2024-01-16 00:00:00,Bypass Road,Fog,27,56,0,High
2024-01-16 01:00:00,Sector 62,Cloudy,313,10,1,High
2024-01-16 02:00:00,Sector 16,Cloudy,215,26,0,High
2024-01-16 03:00:00,Intersection A,Cloudy,271,72,0,High
2024-01-16 04:00:00,Sector 16,Cloudy,207,59,0,Medium
2024-01-16 05:00:00,Sector 62,Clear,311,49,0,Low
2024-01-16 06:00:00,City Center,Cloudy,56,85,1,Medium
2024-01-16 07:00:00,Intersection A,Storm,319,37,1,High
2024-01-16 08:00:00,Bypass Road,Clear,189,45,0,High
2024-01-16 09:00:00,Intersection B,Storm,176,43,0,Low
2024-01-16 10:00:00,Sector 62,Clear,57,32,0,Low
2024-01-16 11:00:00,Highway 21,Rain,51,24,0,Low
2024-01-16 12:00:00,Bypass Road,Fog,269,32,0,Low
2024-01-16 13:00:00,Intersection A,Fog,232,39,0,Low
2024-01-16 14:00:00,Highway 21,Cloudy,41,94,0,Medium
2024-01-16 15:00:00,City Center,Fog,282,77,0,Medium
2024-01-16 16:00:00,Intersection A,Fog,230,29,0,Low
2024-01-16 17:00:00,Intersection A,Rain,219,68,1,High
2024-01-16 18:00:00,Intersection A,Storm,117,39,0,High
2024-01-16 19:00:00,City Center,Cloudy,218,47,0,High
2024-01-16 20:00:00,Sector 62,Storm,141,81,1,Medium
2024-01-16 21:00:00,Highway 21,Storm,161,39,0,Low
2024-01-16 22:00:00,City Center,Rain,157,49,0,High
2024-01-16 23:00:00,Bypass Road,Cloudy,173,53,0,Low
2024-01-17 00:00:00,Sector 62,Fog,56,47,0,High
2024-01-17 01:00:00,Bypass Road,Clear,146,14,0,High
2024-01-17 02:00:00,City Center,Clear,57,37,0,Low
2024-01-17 03:00:00,Sector 16,Storm,243,26,0,Low
2024-01-17 04:00:00,Intersection A,Clear,319,76,0,Low
2024-01-17 05:00:00,Intersection A,Storm,293,64,1,High
2024-01-17 06:00:00,Sector 16,Fog,245,43,0,Low
2024-01-17 07:00:00,Intersection B,Storm,241,91,0,Low
2024-01-17 08:00:00,Intersection B,Fog,94,19,0,Low
2024-01-17 09:00:00,Intersection A,Storm,134,22,0,Low
2024-01-17 10:00:00,Intersection A,Cloudy,133,88,0,Medium
2024-01-17 11:00:00,Intersection B,Clear,52,52,0,Low
2024-01-17 12:00:00,Highway 21,Clear,111,80,0,High
2024-01-17 13:00:00,Intersection A,Rain,288,79,1,Low
2024-01-17 14:00:00,Bypass Road,Cloudy,104,24,0,High
2024-01-17 15:00:00,City Center,Fog,204,26,0,High
2024-01-17 16:00:00,Highway 21,Fog,294,22,0,Low
2024-01-17 17:00:00,Intersection A,Storm,263,90,0,Low
2024-01-17 18:00:00,Intersection B,Clear,63,52,0,Low
2024-01-17 19:00:00,City Center,Fog,305,10,1,Low
2024-01-17 20:00:00,Intersection A,Fog,268,42,0,High
2024-01-17 21:00:00,Highway 21,Fog,62,78,0,Medium
2024-01-17 22:00:00,Sector 62,Fog,88,17,0,High
2024-01-17 23:00:00,Intersection B,Clear,79,14,0,Low
2024-01-18 00:00:00,Sector 16,Fog,115,92,0,Low
2024-01-18 01:00:00,Intersection B,Fog,38,44,0,Low
2024-01-18 02:00:00,Sector 62,Cloudy,262,80,0,Medium
2024-01-18 03:00:00,Bypass Road,Fog,58,57,1,Low
2024-01-18 04:00:00,Sector 62,Clear,38,74,0,Medium
2024-01-18 05:00:00,Highway 21,Rain,315,69,0,Medium
2024-01-18 06:00:00,Highway 21,Storm,224,71,0,Medium
2024-01-18 07:00:00,Sector 62,Rain,163,74,0,High
2024-01-18 08:00:00,Intersection A,Rain,33,78,0,Medium
2024-01-18 09:00:00,Sector 62,Fog,116,93,0,Medium
2024-01-18 10:00:00,Highway 21,Clear,52,65,0,High
2024-01-18 11:00:00,Intersection A,Rain,71,11,0,Medium
2024-01-18 12:00:00,Bypass Road,Clear,262,90,0,High
2024-01-18 13:00:00,Intersection A,Clear,15,39,0,Low
2024-01-18 14:00:00,City Center,Rain,19,63,0,Medium
2024-01-18 15:00:00,Highway 21,Clear,204,48,0,Medium
2024-01-18 16:00:00,Intersection B,Storm,285,32,0,Medium
2024-01-18 17:00:00,Intersection A,Storm,215,70,0,Low
2024-01-18 18:00:00,Bypass Road,Clear,45,28,0,Low
2024-01-18 19:00:00,Sector 62,Clear,139,64,0,Medium
2024-01-18 20:00:00,Intersection B,Storm,108,49,0,High
2024-01-18 21:00:00,Bypass Road,Fog,96,64,0,High
2024-01-18 22:00:00,Intersection B,Rain,34,63,0,High
2024-01-18 23:00:00,Sector 62,Rain,249,11,0,High
2024-01-19 00:00:00,Sector 16,Rain,271,44,0,High
2024-01-19 01:00:00,Highway 21,Fog,109,23,0,Medium
2024-01-19 02:00:00,City Center,Cloudy,188,67,0,Medium
2024-01-19 03:00:00,Intersection B,Rain,44,58,0,Low
2024-01-19 04:00:00,Sector 62,Fog,130,5,0,Medium
2024-01-19 05:00:00,Bypass Road,Cloudy,264,43,0,High
2024-01-19 06:00:00,Intersection A,Clear,247,32,0,Medium
2024-01-19 07:00:00,Intersection A,Clear,178,21,0,Low
2024-01-19 08:00:00,Highway 21,Cloudy,316,9,0,Medium
2024-01-19 09:00:00,Bypass Road,Rain,109,40,0,Low
2024-01-19 10:00:00,Sector 16,Storm,56,55,0,Medium
2024-01-19 11:00:00,Highway 21,Cloudy,204,84,0,Medium
2024-01-19 12:00:00,Sector 16,Rain,95,63,0,Medium
2024-01-19 13:00:00,Highway 21,Storm,188,8,0,Low
2024-01-19 14:00:00,City Center,Cloudy,171,85,0,Medium
2024-01-19 15:00:00,City Center,Storm,314,91,0,Medium
2024-01-19 16:00:00,City Center,Fog,49,39,1,High
2024-01-19 17:00:00,Bypass Road,Storm,224,9,1,Low
2024-01-19 18:00:00,Intersection A,Fog,113,20,0,High
2024-01-19 19:00:00,Bypass Road,Storm,101,31,1,Medium
2024-01-19 20:00:00,Intersection A,Rain,189,31,0,Medium
2024-01-19 21:00:00,Bypass Road,Fog,248,72,0,Low
2024-01-19 22:00:00,Intersection B,Storm,24,82,0,High
2024-01-19 23:00:00,Highway 21,Fog,291,44,0,High
2024-01-20 00:00:00,Bypass Road,Fog,289,55,0,Medium
2024-01-20 01:00:00,Sector 62,Cloudy,287,55,0,Low
2024-01-20 02:00:00,Intersection A,Fog,259,52,0,High
2024-01-20 03:00:00,Sector 16,Clear,276,56,0,High
2024-01-20 04:00:00,Intersection B,Storm,89,47,0,Low
2024-01-20 05:00:00,City Center,Rain,51,70,0,Medium
2024-01-20 06:00:00,Sector 16,Rain,192,76,0,Low
2024-01-20 07:00:00,City Center,Cloudy,265,12,0,Medium
2024-01-20 08:00:00,Intersection A,Cloudy,155,91,0,High
2024-01-20 09:00:00,City Center,Cloudy,226,50,0,Medium
2024-01-20 10:00:00,Sector 16,Cloudy,245,35,1,High
2024-01-20 11:00:00,Intersection A,Clear,151,29,0,Medium
2024-01-20 12:00:00,Bypass Road,Fog,193,28,0,Low
2024-01-20 13:00:00,Bypass Road,Cloudy,121,20,0,Medium
2024-01-20 14:00:00,Sector 62,Rain,103,72,0,Medium
2024-01-20 15:00:00,Sector 16,Cloudy,142,41,1,Low
2024-01-20 16:00:00,Intersection A,Storm,285,37,0,Low
2024-01-20 17:00:00,Intersection A,Fog,46,76,0,High
2024-01-20 18:00:00,Sector 16,Cloudy,132,74,0,High
2024-01-20 19:00:00,Sector 16,Cloudy,319,11,0,Low
2024-01-20 20:00:00,Sector 62,Clear,136,66,0,Low
2024-01-20 21:00:00,Intersection A,Fog,316,57,1,Low
2024-01-20 22:00:00,Intersection B,Cloudy,59,50,0,Medium
2024-01-20 23:00:00,City Center,Clear,156,91,0,Medium
2024-01-21 00:00:00,Bypass Road,Rain,319,90,0,Medium
2024-01-21 01:00:00,Intersection B,Clear,298,69,0,High
2024-01-21 02:00:00,Bypass Road,Clear,22,51,0,Medium
2024-01-21 03:00:00,Intersection A,Cloudy,161,51,1,Medium
2024-01-21 04:00:00,Intersection A,Clear,188,29,0,High
2024-01-21 05:00:00,Bypass Road,Rain,124,69,0,High
2024-01-21 06:00:00,City Center,Cloudy,309,81,0,High
2024-01-21 07:00:00,Intersection A,Cloudy,104,87,0,Low
2024-01-21 08:00:00,Sector 16,Rain,216,76,0,Low
2024-01-21 09:00:00,Sector 16,Rain,266,74,0,Low
2024-01-21 10:00:00,Intersection B,Fog,241,44,0,High
2024-01-21 11:00:00,Sector 62,Cloudy,97,39,0,Medium
2024-01-21 12:00:00,Sector 16,Cloudy,39,57,0,Low
2024-01-21 13:00:00,Intersection A,Rain,32,67,0,High
2024-01-21 14:00:00,Intersection B,Rain,237,33,0,Low
2024-01-21 15:00:00,Intersection A,Storm,63,81,0,Medium
2024-01-21 16:00:00,Sector 16,Rain,216,91,0,Low
2024-01-21 17:00:00,Sector 16,Clear,85,33,0,Medium
2024-01-21 18:00:00,Highway 21,Fog,105,6,0,Low
2024-01-21 19:00:00,Sector 62,Clear,235,19,0,High
2024-01-21 20:00:00,Intersection B,Rain,197,33,0,Low
2024-01-21 21:00:00,Sector 16,Rain,39,91,0,Low
2024-01-21 22:00:00,City Center,Storm,314,5,0,Medium
2024-01-21 23:00:00,Sector 16,Clear,230,17,0,Medium
2024-01-22 00:00:00,Highway 21,Clear,45,19,0,Medium
2024-01-22 01:00:00,Sector 16,Fog,140,14,0,Medium
2024-01-22 02:00:00,Sector 16,Clear,60,88,1,High
2024-01-22 03:00:00,City Center,Cloudy,297,92,0,High
2024-01-22 04:00:00,Sector 62,Storm,85,49,0,High
2024-01-22 05:00:00,Sector 62,Clear,316,11,0,High
2024-01-22 06:00:00,Bypass Road,Rain,157,76,0,Medium
2024-01-22 07:00:00,Bypass Road,Storm,251,61,0,Medium
2024-01-22 08:00:00,Intersection B,Storm,215,54,0,Medium
2024-01-22 09:00:00,City Center,Storm,216,66,0,High
2024-01-22 10:00:00,Intersection B,Clear,206,60,0,Low
2024-01-22 11:00:00,Sector 16,Clear,263,42,1,Low
2024-01-22 12:00:00,Sector 62,Clear,56,30,0,Medium
2024-01-22 13:00:00,City Center,Fog,202,70,0,High
2024-01-22 14:00:00,Highway 21,Cloudy,154,48,0,High
2024-01-22 15:00:00,Sector 62,Cloudy,195,50,0,High
2024-01-22 16:00:00,Intersection B,Rain,44,73,0,Low
2024-01-22 17:00:00,City Center,Cloudy,262,42,0,High
2024-01-22 18:00:00,Intersection B,Clear,214,21,0,Low
2024-01-22 19:00:00,Sector 62,Rain,71,68,0,Low
2024-01-22 20:00:00,Intersection B,Cloudy,156,24,0,Medium
2024-01-22 21:00:00,City Center,Clear,291,30,0,Medium
2024-01-22 22:00:00,City Center,Clear,319,66,0,Medium
2024-01-22 23:00:00,Intersection B,Cloudy,197,18,1,Low
2024-01-23 00:00:00,Sector 16,Storm,283,89,0,High
2024-01-23 01:00:00,Intersection A,Storm,156,66,0,Medium
2024-01-23 02:00:00,Sector 62,Rain,138,92,0,High
2024-01-23 03:00:00,Highway 21,Cloudy,83,65,0,Medium
2024-01-23 04:00:00,City Center,Fog,307,80,0,Medium
2024-01-23 05:00:00,Sector 62,Fog,116,74,0,Medium
2024-01-23 06:00:00,Intersection A,Cloudy,110,68,0,Low
2024-01-23 07:00:00,Intersection A,Rain,83,24,0,High
2024-01-23 08:00:00,Highway 21,Cloudy,39,83,0,High
2024-01-23 09:00:00,Intersection A,Rain,309,8,1,Low
2024-01-23 10:00:00,Bypass Road,Fog,315,34,0,High
2024-01-23 11:00:00,Bypass Road,Clear,270,88,0,High
2024-01-23 12:00:00,Sector 16,Cloudy,79,20,0,Low
2024-01-23 13:00:00,Sector 16,Rain,27,52,0,High
2024-01-23 14:00:00,Bypass Road,Fog,196,37,0,High
2024-01-23 15:00:00,City Center,Fog,40,93,0,Medium
2024-01-23 16:00:00,Highway 21,Rain,42,76,1,Low
2024-01-23 17:00:00,Intersection A,Cloudy,123,10,0,High
2024-01-23 18:00:00,Bypass Road,Storm,256,63,0,Medium
2024-01-23 19:00:00,Sector 16,Storm,82,50,0,High
2024-01-23 20:00:00,Highway 21,Rain,155,67,0,Medium
2024-01-23 21:00:00,City Center,Storm,256,16,0,Low
2024-01-23 22:00:00,Sector 16,Rain,238,90,0,Medium
2024-01-23 23:00:00,Intersection B,Clear,126,10,0,Medium
2024-01-24 00:00:00,Highway 21,Rain,162,69,1,Low
2024-01-24 01:00:00,Sector 62,Clear,289,46,0,High
2024-01-24 02:00:00,Highway 21,Fog,189,26,1,High
2024-01-24 03:00:00,Sector 62,Cloudy,156,47,0,High
2024-01-24 04:00:00,Intersection A,Storm,299,71,0,Medium
2024-01-24 05:00:00,Highway 21,Storm,42,73,0,Low
2024-01-24 06:00:00,City Center,Fog,301,68,0,Medium
2024-01-24 07:00:00,Highway 21,Rain,214,20,0,Medium
2024-01-24 08:00:00,Highway 21,Cloudy,264,78,0,Medium
2024-01-24 09:00:00,Sector 16,Storm,195,56,1,Medium
2024-01-24 10:00:00,Bypass Road,Storm,143,64,0,Low
2024-01-24 11:00:00,Highway 21,Storm,129,61,0,Medium
2024-01-24 12:00:00,Intersection B,Clear,160,26,0,Medium
2024-01-24 13:00:00,Highway 21,Rain,185,15,0,High
2024-01-24 14:00:00,City Center,Rain,222,78,0,High
2024-01-24 15:00:00,Intersection B,Fog,176,67,0,Medium
2024-01-24 16:00:00,Sector 62,Storm,240,74,0,Medium
2024-01-24 17:00:00,Bypass Road,Clear,127,19,0,Low
2024-01-24 18:00:00,Sector 16,Storm,112,45,0,Low
2024-01-24 19:00:00,Bypass Road,Rain,136,82,0,Medium
2024-01-24 20:00:00,City Center,Fog,79,28,0,Medium
2024-01-24 21:00:00,Sector 62,Storm,73,83,0,High
2024-01-24 22:00:00,Highway 21,Storm,205,22,0,High
2024-01-24 23:00:00,Sector 62,Clear,316,71,0,High
2024-01-25 00:00:00,Intersection A,Rain,26,10,0,High
2024-01-25 01:00:00,Intersection A,Cloudy,267,29,1,Medium
2024-01-25 02:00:00,Sector 62,Rain,303,9,0,Medium
2024-01-25 03:00:00,Intersection A,Fog,282,26,0,Low
2024-01-25 04:00:00,Sector 16,Storm,122,39,0,High
2024-01-25 05:00:00,Intersection A,Clear,17,7,1,Medium
2024-01-25 06:00:00,Sector 62,Storm,104,22,0,Low
2024-01-25 07:00:00,City Center,Storm,43,79,1,High
2024-01-25 08:00:00,Sector 62,Cloudy,63,70,0,Low
2024-01-25 09:00:00,Bypass Road,Cloudy,227,67,0,Medium
2024-01-25 10:00:00,Highway 21,Storm,165,16,0,Medium
2024-01-25 11:00:00,Highway 21,Clear,107,88,0,High
2024-01-25 12:00:00,Sector 16,Storm,44,74,0,Low
2024-01-25 13:00:00,Sector 62,Cloudy,57,54,0,Medium
2024-01-25 14:00:00,Intersection B,Clear,36,91,0,Low
2024-01-25 15:00:00,Intersection A,Storm,66,44,0,High
2024-01-25 16:00:00,Sector 62,Fog,271,79,0,Low
2024-01-25 17:00:00,Highway 21,Clear,77,28,0,High
2024-01-25 18:00:00,Highway 21,Cloudy,67,46,0,High
2024-01-25 19:00:00,Bypass Road,Fog,226,53,0,High
2024-01-25 20:00:00,Intersection A,Cloudy,95,78,0,Low
2024-01-25 21:00:00,Sector 16,Clear,175,64,1,Medium
2024-01-25 22:00:00,City Center,Cloudy,67,84,0,Medium
2024-01-25 23:00:00,Intersection B,Clear,22,37,0,Medium
2024-01-26 00:00:00,Sector 62,Cloudy,52,87,0,Medium
2024-01-26 01:00:00,Bypass Road,Clear,186,85,0,High
2024-01-26 02:00:00,Bypass Road,Clear,175,26,0,Medium
2024-01-26 03:00:00,Sector 62,Fog,298,74,0,Medium
2024-01-26 04:00:00,Sector 62,Cloudy,280,26,0,High
2024-01-26 05:00:00,Bypass Road,Storm,85,16,0,High
2024-01-26 06:00:00,Sector 16,Cloudy,34,87,0,Medium
2024-01-26 07:00:00,Highway 21,Clear,126,41,1,Low
2024-01-26 08:00:00,Intersection B,Fog,275,41,0,High
2024-01-26 09:00:00,City Center,Storm,204,77,0,Medium
2024-01-26 10:00:00,City Center,Storm,234,77,0,Low
2024-01-26 11:00:00,Intersection A,Clear,162,18,0,Medium
2024-01-26 12:00:00,Intersection B,Fog,63,36,1,Low
2024-01-26 13:00:00,City Center,Fog,88,24,0,High
2024-01-26 14:00:00,Highway 21,Rain,312,93,0,Medium
2024-01-26 15:00:00,Highway 21,Storm,109,8,0,High
2024-01-26 16:00:00,Highway 21,Storm,258,68,0,High
2024-01-26 17:00:00,Highway 21,Storm,203,94,0,Low
2024-01-26 18:00:00,Sector 16,Clear,254,8,1,High
2024-01-26 19:00:00,Intersection A,Rain,184,68,0,Medium
2024-01-26 20:00:00,Intersection A,Rain,103,81,0,High
2024-01-26 21:00:00,Highway 21,Clear,181,57,0,Medium
2024-01-26 22:00:00,Sector 16,Rain,225,41,0,Medium
2024-01-26 23:00:00,Intersection B,Storm,159,37,0,Medium
2024-01-27 00:00:00,Sector 62,Storm,48,36,0,Medium
2024-01-27 01:00:00,Bypass Road,Rain,155,85,0,Medium
2024-01-27 02:00:00,Bypass Road,Rain,266,30,0,High
2024-01-27 03:00:00,Intersection B,Fog,252,81,0,Low
2024-01-27 04:00:00,City Center,Fog,70,35,0,Low
2024-01-27 05:00:00,Sector 62,Rain,170,10,0,Low
2024-01-27 06:00:00,Highway 21,Clear,222,91,0,Medium
2024-01-27 07:00:00,Sector 62,Cloudy,215,50,0,High
2024-01-27 08:00:00,Intersection B,Fog,121,81,0,High
2024-01-27 09:00:00,Highway 21,Clear,93,73,0,High
2024-01-27 10:00:00,Intersection B,Storm,269,52,0,Medium
2024-01-27 11:00:00,Bypass Road,Fog,125,11,0,Low
2024-01-27 12:00:00,Highway 21,Clear,44,60,0,Medium
2024-01-27 13:00:00,Intersection A,Rain,286,66,0,High
2024-01-27 14:00:00,Intersection B,Cloudy,120,15,1,Low
2024-01-27 15:00:00,Intersection B,Cloudy,144,74,0,High
2024-01-27 16:00:00,Bypass Road,Rain,104,72,0,Medium
2024-01-27 17:00:00,Intersection A,Fog,142,20,0,Low
2024-01-27 18:00:00,Sector 62,Clear,287,75,0,High
2024-01-27 19:00:00,Bypass Road,Cloudy,302,32,0,Low
2024-01-27 20:00:00,Bypass Road,Rain,155,20,0,Low
2024-01-27 21:00:00,Bypass Road,Storm,311,79,1,Low
2024-01-27 22:00:00,City Center,Storm,140,76,1,Medium
2024-01-27 23:00:00,Intersection A,Fog,148,84,0,High
2024-01-28 00:00:00,Intersection B,Storm,244,25,0,Medium
2024-01-28 01:00:00,Bypass Road,Clear,27,22,0,High
2024-01-28 02:00:00,Sector 62,Storm,256,38,0,High
2024-01-28 03:00:00,Sector 16,Storm,114,21,0,Medium
2024-01-28 04:00:00,Sector 62,Fog,171,33,0,High
2024-01-28 05:00:00,Intersection A,Clear,143,26,0,Medium
2024-01-28 06:00:00,Intersection A,Cloudy,80,71,0,Low
2024-01-28 07:00:00,Sector 62,Clear,295,93,0,Low
2024-01-28 08:00:00,City Center,Fog,286,90,0,Low
2024-01-28 09:00:00,City Center,Fog,76,93,0,Medium
2024-01-28 10:00:00,Sector 62,Cloudy,305,90,0,High
2024-01-28 11:00:00,Sector 62,Storm,190,71,0,High
2024-01-28 12:00:00,Intersection B,Cloudy,219,65,1,High
2024-01-28 13:00:00,Sector 62,Storm,208,64,0,Low
2024-01-28 14:00:00,Intersection A,Rain,196,61,1,High
2024-01-28 15:00:00,Sector 62,Storm,147,76,0,Medium
2024-01-28 16:00:00,Sector 62,Storm,72,50,1,Low
2024-01-28 17:00:00,Sector 16,Clear,136,5,0,High
2024-01-28 18:00:00,Intersection B,Rain,191,46,1,Medium
2024-01-28 19:00:00,Highway 21,Fog,204,56,1,High
2024-01-28 20:00:00,Intersection B,Cloudy,51,48,0,Medium
2024-01-28 21:00:00,Bypass Road,Fog,210,19,0,High
2024-01-28 22:00:00,Intersection B,Storm,88,87,1,Medium
2024-01-28 23:00:00,Bypass Road,Clear,197,55,0,Medium
2024-01-29 00:00:00,Highway 21,Clear,155,47,0,Low
2024-01-29 01:00:00,Sector 62,Clear,198,79,0,High
2024-01-29 02:00:00,Sector 16,Rain,177,5,0,Medium
2024-01-29 03:00:00,Sector 16,Clear,33,30,0,Low
2024-01-29 04:00:00,Highway 21,Rain,239,76,0,Medium
2024-01-29 05:00:00,Bypass Road,Clear,17,60,0,High
2024-01-29 06:00:00,Sector 62,Storm,75,76,0,Low
2024-01-29 07:00:00,Sector 62,Rain,81,13,0,High
2024-01-29 08:00:00,City Center,Storm,181,14,0,High
2024-01-29 09:00:00,Sector 62,Cloudy,154,56,1,Medium
2024-01-29 10:00:00,Intersection A,Storm,42,81,0,Low
2024-01-29 11:00:00,Bypass Road,Storm,94,48,0,Medium
2024-01-29 12:00:00,Sector 62,Clear,207,59,0,Low
2024-01-29 13:00:00,Intersection B,Clear,186,46,1,High
2024-01-29 14:00:00,Intersection A,Rain,77,48,0,Medium
2024-01-29 15:00:00,City Center,Fog,180,18,0,High
2024-01-29 16:00:00,Sector 16,Rain,214,90,0,High
2024-01-29 17:00:00,Sector 62,Cloudy,106,90,0,Low
2024-01-29 18:00:00,Sector 62,Rain,79,46,1,High
2024-01-29 19:00:00,Sector 62,Storm,60,11,0,Medium
2024-01-29 20:00:00,Bypass Road,Storm,82,27,0,Medium
2024-01-29 21:00:00,Sector 16,Rain,289,67,0,Medium
2024-01-29 22:00:00,Intersection A,Clear,164,5,0,Low
2024-01-29 23:00:00,City Center,Storm,18,58,1,High
2024-01-30 00:00:00,Highway 21,Cloudy,319,74,0,Low
2024-01-30 01:00:00,Sector 62,Fog,86,90,0,Low
2024-01-30 02:00:00,Sector 62,Clear,258,88,1,Medium
2024-01-30 03:00:00,Bypass Road,Cloudy,255,51,1,Medium
2024-01-30 04:00:00,Intersection A,Clear,140,65,0,Low
2024-01-30 05:00:00,Intersection B,Fog,184,62,0,Low
2024-01-30 06:00:00,City Center,Cloudy,179,19,0,Low
2024-01-30 07:00:00,Sector 62,Fog,303,42,0,Low
2024-01-30 08:00:00,Highway 21,Rain,43,29,0,Low
2024-01-30 09:00:00,Sector 16,Rain,106,41,0,High
2024-01-30 10:00:00,Bypass Road,Fog,127,60,0,Low
2024-01-30 11:00:00,Sector 16,Rain,261,21,0,Low
2024-01-30 12:00:00,City Center,Fog,204,76,0,Medium
2024-01-30 13:00:00,Intersection B,Clear,217,32,0,High
2024-01-30 14:00:00,Sector 62,Clear,263,46,0,Low
2024-01-30 15:00:00,Sector 62,Fog,25,29,0,High
2024-01-30 16:00:00,Bypass Road,Storm,155,56,0,Medium
2024-01-30 17:00:00,Sector 16,Cloudy,171,10,1,High
2024-01-30 18:00:00,Sector 62,Storm,92,84,0,Low
2024-01-30 19:00:00,City Center,Storm,54,55,0,Low
2024-01-30 20:00:00,Intersection B,Fog,72,94,0,Medium
2024-01-30 21:00:00,Sector 62,Clear,193,91,0,Low
